tick, station, state, sender, target, dataType, size, desc
747, S02, SEND, 14.205.37.179/0, 152.56.31.180/0, RCPacket, 36, ROUTE_REP:4 152.56.31.180/0 -> 155.202.229.150/0 -> 35.77.47.88/0 -> 14.205.37.179/0
747, S10, SEND, ba:8a:7d:2:e4:ce, bc:17:db:1e:9e:de, Frame, 56, DATA
752, S12, RECEIVE, ba:8a:7d:2:e4:ce, bc:17:db:1e:9e:de, Frame, 56, DATA
752, S12, RECEIVE, 48.151.68.235/0, 177.45.112.71/0, RCPacket, 36, ROUTE_REP:6 177.45.112.71/0 -> 14.205.37.179/0 -> 178.235.187.92/0 -> 48.151.68.235/0
753, S12, SEND, 48.151.68.235/0, 177.45.112.71/0, RCPacket, 36, ROUTE_REP:6 177.45.112.71/0 -> 14.205.37.179/0 -> 178.235.187.92/0 -> 48.151.68.235/0
755, S02, SEND, f2:f1:f:70:58:f6, b7:3:3e:6d:2b:4b, Frame, 48, DATA
758, S07, SEND, 6e:c8:a7:5a:9a:4b, 80:14:70:15:39:83, Frame, 52, DATA
759, S06, SEND, 77:ac:6c:7d:c4:91, ff:ff:ff:ff:ff:ff, Frame, 52, DATA
761, S14, SEND, 39:ea:b7:f6:e3:fd, b7:3:3e:6d:2b:4b, Frame, 48, DATA
762, S04, SEND, 96:44:1c:d6:94:90, f2:f1:f:70:58:f6, Frame, 56, DATA
769, S12, SEND, bc:17:db:1e:9e:de, 15:e2:23:3b:dc:9d, Frame, 48, DATA
773, S13, RECEIVE, bc:17:db:1e:9e:de, 15:e2:23:3b:dc:9d, Frame, 48, DATA
781, S08, SEND, ce:d8:48:74:59:a6, 15:e2:23:3b:dc:9d, Frame, 48, DATA
785, S13, RECEIVE, ce:d8:48:74:59:a6, 15:e2:23:3b:dc:9d, Frame, 48, DATA
788, S11, SEND, 80:14:70:15:39:83, f2:f1:f:70:58:f6, Frame, 56, DATA
793, S02, RECEIVE, 80:14:70:15:39:83, f2:f1:f:70:58:f6, Frame, 56, DATA
794, S10, SEND, ba:8a:7d:2:e4:ce, bc:17:db:1e:9e:de, Frame, 56, DATA
798, S05, SEND, 8e:c0:91:f3:cf:a6, 39:ea:b7:f6:e3:fd, Frame, 52, DATA
799, S12, RECEIVE, ba:8a:7d:2:e4:ce, bc:17:db:1e:9e:de, Frame, 56, DATA
801, S02, SEND, f2:f1:f:70:58:f6, b7:3:3e:6d:2b:4b, Frame, 48, DATA
805, S07, SEND, 6e:c8:a7:5a:9a:4b, 80:14:70:15:39:83, Frame, 52, DATA
807, S14, SEND, 39:ea:b7:f6:e3:fd, b7:3:3e:6d:2b:4b, Frame, 48, DATA
807, S08, SEND, ce:d8:48:74:59:a6, 43:7a:cb:e7:a4:6c, Frame, 20, ACK
809, S04, SEND, 96:44:1c:d6:94:90, f2:f1:f:70:58:f6, Frame, 56, DATA
810, S08, SEND, ce:d8:48:74:59:a6, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
815, S12, SEND, bc:17:db:1e:9e:de, 15:e2:23:3b:dc:9d, Frame, 48, DATA
815, S08, SEND, ce:d8:48:74:59:a6, 43:7a:cb:e7:a4:6c, Frame, 60, DATA
825, S05, SEND, 8e:c0:91:f3:cf:a6, 77:ac:6c:7d:c4:91, Frame, 20, ACK
827, S06, RECEIVE, 8e:c0:91:f3:cf:a6, 77:ac:6c:7d:c4:91, Frame, 20, ACK
828, S05, SEND, 8e:c0:91:f3:cf:a6, 77:ac:6c:7d:c4:91, Frame, 20, ACK
830, S06, RECEIVE, 8e:c0:91:f3:cf:a6, 77:ac:6c:7d:c4:91, Frame, 20, ACK
831, S05, SEND, 8e:c0:91:f3:cf:a6, ff:ff:ff:ff:ff:ff, Frame, 52, DATA
833, S14, SEND, 39:ea:b7:f6:e3:fd, 80:14:70:15:39:83, Frame, 20, ACK
836, S04, SEND, 96:44:1c:d6:94:90, 43:7a:cb:e7:a4:6c, Frame, 20, ACK
836, S06, RECEIVE, 8e:c0:91:f3:cf:a6, ff:ff:ff:ff:ff:ff, Frame, 52, DATA
836, S06, RECEIVE, 14.205.37.179/0, 255.255.255.255/0, RCPacket, 32, ROUTE_REQ:0 14.205.37.179/0 -> 177.45.112.71/0 -> 160.220.175.59/0
837, S11, SEND, 80:14:70:15:39:83, f2:f1:f:70:58:f6, Frame, 56, DATA
837, S06, SEND, 7.169.114.21/0, 14.205.37.179/0, RCPacket, 36, ROUTE_REP:4 14.205.37.179/0 -> 177.45.112.71/0 -> 160.220.175.59/0 -> 7.169.114.21/0
837, S06, SEND, 14.205.37.179/0, 255.255.255.255/0, RCPacket, 36, ROUTE_REQ:0 14.205.37.179/0 -> 177.45.112.71/0 -> 160.220.175.59/0 -> 7.169.114.21/0
837, S06, SEND, 77:ac:6c:7d:c4:91, 8e:c0:91:f3:cf:a6, Frame, 20, ACK
838, S03, RECEIVE, 96:44:1c:d6:94:90, 43:7a:cb:e7:a4:6c, Frame, 20, ACK
839, S04, SEND, 96:44:1c:d6:94:90, ff:ff:ff:ff:ff:ff, Frame, 56, DATA
840, S06, SEND, 77:ac:6c:7d:c4:91, 8e:c0:91:f3:cf:a6, Frame, 56, DATA
841, S10, SEND, ba:8a:7d:2:e4:ce, bc:17:db:1e:9e:de, Frame, 56, DATA
844, S03, RECEIVE, 96:44:1c:d6:94:90, ff:ff:ff:ff:ff:ff, Frame, 56, DATA
845, S03, SEND, 43:7a:cb:e7:a4:6c, 96:44:1c:d6:94:90, Frame, 20, ACK
846, S14, SEND, 39:ea:b7:f6:e3:fd, 8e:c0:91:f3:cf:a6, Frame, 20, ACK
847, S04, RECEIVE, 43:7a:cb:e7:a4:6c, 96:44:1c:d6:94:90, Frame, 20, ACK
848, S05, RECEIVE, 39:ea:b7:f6:e3:fd, 8e:c0:91:f3:cf:a6, Frame, 20, ACK
849, S14, SEND, 39:ea:b7:f6:e3:fd, bc:17:db:1e:9e:de, Frame, 20, ACK
850, S04, SEND, 96:44:1c:d6:94:90, 43:7a:cb:e7:a4:6c, Frame, 56, DATA
851, S12, RECEIVE, 39:ea:b7:f6:e3:fd, bc:17:db:1e:9e:de, Frame, 20, ACK
852, S07, SEND, 6e:c8:a7:5a:9a:4b, 80:14:70:15:39:83, Frame, 52, DATA
852, S14, SEND, 39:ea:b7:f6:e3:fd, f2:f1:f:70:58:f6, Frame, 20, ACK
855, S14, SEND, 39:ea:b7:f6:e3:fd, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
855, S03, RECEIVE, 96:44:1c:d6:94:90, 43:7a:cb:e7:a4:6c, Frame, 56, DATA
855, S03, RECEIVE, 178.235.187.92/0, 152.56.31.180/0, RCPacket, 36, ROUTE_REP:1 152.56.31.180/0 -> 155.202.229.150/0 -> 35.77.47.88/0 -> 178.235.187.92/0
856, S03, SEND, 43:7a:cb:e7:a4:6c, 96:44:1c:d6:94:90, Frame, 20, ACK
858, S04, RECEIVE, 43:7a:cb:e7:a4:6c, 96:44:1c:d6:94:90, Frame, 20, ACK
859, S05, RECEIVE, 39:ea:b7:f6:e3:fd, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
860, S14, SEND, 39:ea:b7:f6:e3:fd, 80:14:70:15:39:83, Frame, 52, DATA
861, S12, SEND, bc:17:db:1e:9e:de, 15:e2:23:3b:dc:9d, Frame, 48, DATA
863, S08, SEND, ce:d8:48:74:59:a6, 43:7a:cb:e7:a4:6c, Frame, 60, DATA
868, S10, SEND, ba:8a:7d:2:e4:ce, bc:17:db:1e:9e:de, Frame, 20, ACK
870, S12, RECEIVE, ba:8a:7d:2:e4:ce, bc:17:db:1e:9e:de, Frame, 20, ACK
871, S12, SEND, bc:17:db:1e:9e:de, ba:8a:7d:2:e4:ce, Frame, 20, ACK
873, S05, SEND, 8e:c0:91:f3:cf:a6, b7:3:3e:6d:2b:4b, Frame, 48, DATA
873, S10, RECEIVE, bc:17:db:1e:9e:de, ba:8a:7d:2:e4:ce, Frame, 20, ACK
874, S12, SEND, bc:17:db:1e:9e:de, ba:8a:7d:2:e4:ce, Frame, 20, ACK
876, S10, RECEIVE, bc:17:db:1e:9e:de, ba:8a:7d:2:e4:ce, Frame, 20, ACK
877, S12, SEND, bc:17:db:1e:9e:de, 80:14:70:15:39:83, Frame, 20, ACK
880, S12, SEND, bc:17:db:1e:9e:de, 43:7a:cb:e7:a4:6c, Frame, 20, ACK
882, S03, RECEIVE, bc:17:db:1e:9e:de, 43:7a:cb:e7:a4:6c, Frame, 20, ACK
883, S12, SEND, bc:17:db:1e:9e:de, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
887, S06, SEND, 77:ac:6c:7d:c4:91, 8e:c0:91:f3:cf:a6, Frame, 56, DATA
887, S03, RECEIVE, bc:17:db:1e:9e:de, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
887, S03, RECEIVE, 35.244.24.95/0, 255.255.255.255/0, RCPacket, 28, ROUTE_REQ:0 35.244.24.95/0 -> 178.235.187.92/0
887, S02, RECEIVE, bc:17:db:1e:9e:de, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
887, S02, RECEIVE, 35.244.24.95/0, 255.255.255.255/0, RCPacket, 28, ROUTE_REQ:0 35.244.24.95/0 -> 178.235.187.92/0
887, S11, RECEIVE, bc:17:db:1e:9e:de, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
887, S11, RECEIVE, 35.244.24.95/0, 255.255.255.255/0, RCPacket, 28, ROUTE_REQ:0 35.244.24.95/0 -> 178.235.187.92/0
887, S10, RECEIVE, bc:17:db:1e:9e:de, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
887, S07, RECEIVE, bc:17:db:1e:9e:de, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
887, S14, RECEIVE, bc:17:db:1e:9e:de, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
887, S14, RECEIVE, 35.244.24.95/0, 255.255.255.255/0, RCPacket, 28, ROUTE_REQ:0 35.244.24.95/0 -> 178.235.187.92/0
887, S01, RECEIVE, bc:17:db:1e:9e:de, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
887, S01, RECEIVE, 35.244.24.95/0, 255.255.255.255/0, RCPacket, 28, ROUTE_REQ:0 35.244.24.95/0 -> 178.235.187.92/0
887, S13, RECEIVE, bc:17:db:1e:9e:de, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
887, S15, RECEIVE, bc:17:db:1e:9e:de, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
888, S03, SEND, 152.56.31.180/0, 35.244.24.95/0, RCPacket, 32, ROUTE_REP:3 35.244.24.95/0 -> 178.235.187.92/0 -> 152.56.31.180/0
888, S03, SEND, 35.244.24.95/0, 255.255.255.255/0, RCPacket, 32, ROUTE_REQ:0 35.244.24.95/0 -> 178.235.187.92/0 -> 152.56.31.180/0
888, S03, SEND, 43:7a:cb:e7:a4:6c, bc:17:db:1e:9e:de, Frame, 20, ACK
888, S02, SEND, 35.77.47.88/0, 35.244.24.95/0, RCPacket, 32, ROUTE_REP:6 35.244.24.95/0 -> 178.235.187.92/0 -> 35.77.47.88/0
888, S02, SEND, 35.244.24.95/0, 255.255.255.255/0, RCPacket, 32, ROUTE_REQ:0 35.244.24.95/0 -> 178.235.187.92/0 -> 35.77.47.88/0
888, S11, SEND, 14.205.37.179/0, 35.244.24.95/0, RCPacket, 32, ROUTE_REP:6 35.244.24.95/0 -> 178.235.187.92/0 -> 14.205.37.179/0
888, S11, SEND, 35.244.24.95/0, 255.255.255.255/0, RCPacket, 32, ROUTE_REQ:0 35.244.24.95/0 -> 178.235.187.92/0 -> 14.205.37.179/0
888, S14, SEND, 177.45.112.71/0, 35.244.24.95/0, RCPacket, 32, ROUTE_REP:6 35.244.24.95/0 -> 178.235.187.92/0 -> 177.45.112.71/0
888, S14, SEND, 35.244.24.95/0, 255.255.255.255/0, RCPacket, 32, ROUTE_REQ:0 35.244.24.95/0 -> 178.235.187.92/0 -> 177.45.112.71/0
888, S01, SEND, 96.56.122.190/0, 35.244.24.95/0, RCPacket, 32, ROUTE_REP:6 35.244.24.95/0 -> 178.235.187.92/0 -> 96.56.122.190/0
888, S01, SEND, 35.244.24.95/0, 255.255.255.255/0, RCPacket, 32, ROUTE_REQ:0 35.244.24.95/0 -> 178.235.187.92/0 -> 96.56.122.190/0
889, S07, SEND, 6e:c8:a7:5a:9a:4b, 80:14:70:15:39:83, Frame, 20, ACK
890, S10, SEND, ba:8a:7d:2:e4:ce, ff:ff:ff:ff:ff:ff, Frame, 56, DATA
891, S03, SEND, 43:7a:cb:e7:a4:6c, bc:17:db:1e:9e:de, Frame, 52, DATA
891, S11, RECEIVE, 6e:c8:a7:5a:9a:4b, 80:14:70:15:39:83, Frame, 20, ACK
892, S11, SEND, 80:14:70:15:39:83, f2:f1:f:70:58:f6, Frame, 56, DATA
896, S10, SEND, ba:8a:7d:2:e4:ce, bc:17:db:1e:9e:de, Frame, 20, ACK
899, S10, SEND, ba:8a:7d:2:e4:ce, bc:17:db:1e:9e:de, Frame, 60, DATA
905, S12, RECEIVE, ba:8a:7d:2:e4:ce, bc:17:db:1e:9e:de, Frame, 60, DATA
905, S12, RECEIVE, 48.151.68.235/0, 14.205.37.179/0, RCPacket, 40, ROUTE_REP:7 14.205.37.179/0 -> 177.45.112.71/0 -> 35.77.47.88/0 -> 178.235.187.92/0 -> 48.151.68.235/0
906, S12, SEND, 48.151.68.235/0, 14.205.37.179/0, RCPacket, 40, ROUTE_REP:7 14.205.37.179/0 -> 177.45.112.71/0 -> 35.77.47.88/0 -> 178.235.187.92/0 -> 48.151.68.235/0
907, S12, SEND, bc:17:db:1e:9e:de, 80:14:70:15:39:83, Frame, 52, DATA
911, S08, SEND, ce:d8:48:74:59:a6, 43:7a:cb:e7:a4:6c, Frame, 60, DATA
912, S11, RECEIVE, bc:17:db:1e:9e:de, 80:14:70:15:39:83, Frame, 52, DATA
912, S11, RECEIVE, 178.235.187.92/0, 162.110.76.201/0, RCPacket, 32, ROUTE_REP:5 162.110.76.201/0 -> 14.205.37.179/0 -> 178.235.187.92/0
913, S11, SEND, 178.235.187.92/0, 162.110.76.201/0, RCPacket, 32, ROUTE_REP:5 162.110.76.201/0 -> 14.205.37.179/0 -> 178.235.187.92/0
917, S14, SEND, 39:ea:b7:f6:e3:fd, 80:14:70:15:39:83, Frame, 52, DATA
922, S11, RECEIVE, 39:ea:b7:f6:e3:fd, 80:14:70:15:39:83, Frame, 52, DATA
922, S11, RECEIVE, 160.220.175.59/0, 14.205.37.179/0, RCPacket, 32, ROUTE_REP:2 14.205.37.179/0 -> 177.45.112.71/0 -> 160.220.175.59/0
928, S07, SEND, 6e:c8:a7:5a:9a:4b, bc:17:db:1e:9e:de, Frame, 20, ACK
930, S12, RECEIVE, 6e:c8:a7:5a:9a:4b, bc:17:db:1e:9e:de, Frame, 20, ACK
931, S12, SEND, bc:17:db:1e:9e:de, ba:8a:7d:2:e4:ce, Frame, 20, ACK
933, S10, RECEIVE, bc:17:db:1e:9e:de, ba:8a:7d:2:e4:ce, Frame, 20, ACK
934, S12, SEND, bc:17:db:1e:9e:de, ff:ff:ff:ff:ff:ff, Frame, 52, DATA
934, S06, SEND, 77:ac:6c:7d:c4:91, 8e:c0:91:f3:cf:a6, Frame, 56, DATA
938, S03, SEND, 43:7a:cb:e7:a4:6c, bc:17:db:1e:9e:de, Frame, 52, DATA
939, S11, RECEIVE, bc:17:db:1e:9e:de, ff:ff:ff:ff:ff:ff, Frame, 52, DATA
939, S10, RECEIVE, bc:17:db:1e:9e:de, ff:ff:ff:ff:ff:ff, Frame, 52, DATA
939, S07, RECEIVE, bc:17:db:1e:9e:de, ff:ff:ff:ff:ff:ff, Frame, 52, DATA
939, S14, RECEIVE, bc:17:db:1e:9e:de, ff:ff:ff:ff:ff:ff, Frame, 52, DATA
939, S05, RECEIVE, 77:ac:6c:7d:c4:91, 8e:c0:91:f3:cf:a6, Frame, 56, DATA
939, S05, RECEIVE, 7.169.114.21/0, 14.205.37.179/0, RCPacket, 36, ROUTE_REP:4 14.205.37.179/0 -> 177.45.112.71/0 -> 160.220.175.59/0 -> 7.169.114.21/0
939, S13, RECEIVE, bc:17:db:1e:9e:de, ff:ff:ff:ff:ff:ff, Frame, 52, DATA
939, S15, RECEIVE, bc:17:db:1e:9e:de, ff:ff:ff:ff:ff:ff, Frame, 52, DATA
940, S05, SEND, 7.169.114.21/0, 14.205.37.179/0, RCPacket, 36, ROUTE_REP:4 14.205.37.179/0 -> 177.45.112.71/0 -> 160.220.175.59/0 -> 7.169.114.21/0
941, S07, SEND, 6e:c8:a7:5a:9a:4b, bc:17:db:1e:9e:de, Frame, 20, ACK
944, S07, SEND, 6e:c8:a7:5a:9a:4b, bc:17:db:1e:9e:de, Frame, 20, ACK
945, S12, SEND, bc:17:db:1e:9e:de, 80:14:70:15:39:83, Frame, 56, DATA
952, S10, SEND, ba:8a:7d:2:e4:ce, bc:17:db:1e:9e:de, Frame, 60, DATA
952, S05, SEND, 8e:c0:91:f3:cf:a6, b7:3:3e:6d:2b:4b, Frame, 48, DATA
956, S01, RECEIVE, 8e:c0:91:f3:cf:a6, b7:3:3e:6d:2b:4b, Frame, 48, DATA
956, S01, RECEIVE, 160.220.175.59/0, 96.56.122.190/0, RCPacket, 28, ROUTE_REP:3 96.56.122.190/0 -> 160.220.175.59/0
958, S12, RECEIVE, ba:8a:7d:2:e4:ce, bc:17:db:1e:9e:de, Frame, 60, DATA
959, S08, SEND, ce:d8:48:74:59:a6, 43:7a:cb:e7:a4:6c, Frame, 60, DATA
964, S14, SEND, 39:ea:b7:f6:e3:fd, 80:14:70:15:39:83, Frame, 52, DATA
965, S11, SEND, 80:14:70:15:39:83, f2:f1:f:70:58:f6, Frame, 56, DATA
965, S03, RECEIVE, ce:d8:48:74:59:a6, 43:7a:cb:e7:a4:6c, Frame, 60, DATA
965, S03, RECEIVE, 131.64.58.102/0, 14.205.37.179/0, RCPacket, 40, ROUTE_REP:4 14.205.37.179/0 -> 177.45.112.71/0 -> 35.77.47.88/0 -> 152.56.31.180/0 -> 131.64.58.102/0
966, S03, SEND, 131.64.58.102/0, 14.205.37.179/0, RCPacket, 40, ROUTE_REP:4 14.205.37.179/0 -> 177.45.112.71/0 -> 35.77.47.88/0 -> 152.56.31.180/0 -> 131.64.58.102/0
981, S06, SEND, 77:ac:6c:7d:c4:91, 8e:c0:91:f3:cf:a6, Frame, 56, DATA
983, S07, SEND, 6e:c8:a7:5a:9a:4b, 80:14:70:15:39:83, Frame, 20, ACK
985, S03, SEND, 43:7a:cb:e7:a4:6c, bc:17:db:1e:9e:de, Frame, 52, DATA
985, S11, RECEIVE, 6e:c8:a7:5a:9a:4b, 80:14:70:15:39:83, Frame, 20, ACK
986, S11, SEND, 80:14:70:15:39:83, bc:17:db:1e:9e:de, Frame, 20, ACK
989, S11, SEND, 80:14:70:15:39:83, 39:ea:b7:f6:e3:fd, Frame, 20, ACK
991, S14, RECEIVE, 80:14:70:15:39:83, 39:ea:b7:f6:e3:fd, Frame, 20, ACK
992, S12, SEND, bc:17:db:1e:9e:de, 80:14:70:15:39:83, Frame, 56, DATA
997, S11, RECEIVE, bc:17:db:1e:9e:de, 80:14:70:15:39:83, Frame, 56, DATA
997, S11, RECEIVE, 48.151.68.235/0, 177.45.112.71/0, RCPacket, 36, ROUTE_REP:6 177.45.112.71/0 -> 14.205.37.179/0 -> 178.235.187.92/0 -> 48.151.68.235/0
998, S11, SEND, 48.151.68.235/0, 177.45.112.71/0, RCPacket, 36, ROUTE_REP:6 177.45.112.71/0 -> 14.205.37.179/0 -> 178.235.187.92/0 -> 48.151.68.235/0
998, S05, SEND, 8e:c0:91:f3:cf:a6, b7:3:3e:6d:2b:4b, Frame, 48, DATA
1000, S10, SEND, ba:8a:7d:2:e4:ce, bc:17:db:1e:9e:de, Frame, 60, DATA
1002, S11, SEND, 80:14:70:15:39:83, bc:17:db:1e:9e:de, Frame, 20, ACK
1005, S11, SEND, 80:14:70:15:39:83, bc:17:db:1e:9e:de, Frame, 20, ACK
1007, S08, SEND, ce:d8:48:74:59:a6, 43:7a:cb:e7:a4:6c, Frame, 60, DATA
1008, S11, SEND, 80:14:70:15:39:83, bc:17:db:1e:9e:de, Frame, 20, ACK
1010, S12, RECEIVE, 80:14:70:15:39:83, bc:17:db:1e:9e:de, Frame, 20, ACK
1011, S12, SEND, bc:17:db:1e:9e:de, ba:8a:7d:2:e4:ce, Frame, 20, ACK
1013, S10, RECEIVE, bc:17:db:1e:9e:de, ba:8a:7d:2:e4:ce, Frame, 20, ACK
1014, S12, SEND, bc:17:db:1e:9e:de, 80:14:70:15:39:83, Frame, 60, DATA
1020, S11, RECEIVE, bc:17:db:1e:9e:de, 80:14:70:15:39:83, Frame, 60, DATA
1020, S11, RECEIVE, 48.151.68.235/0, 14.205.37.179/0, RCPacket, 40, ROUTE_REP:7 14.205.37.179/0 -> 177.45.112.71/0 -> 35.77.47.88/0 -> 178.235.187.92/0 -> 48.151.68.235/0
1021, S11, SEND, 80:14:70:15:39:83, ff:ff:ff:ff:ff:ff, Frame, 56, DATA
1024, S10, SEND, ba:8a:7d:2:e4:ce, bc:17:db:1e:9e:de, Frame, 20, ACK
1026, S02, RECEIVE, 80:14:70:15:39:83, ff:ff:ff:ff:ff:ff, Frame, 56, DATA
1026, S14, RECEIVE, 80:14:70:15:39:83, ff:ff:ff:ff:ff:ff, Frame, 56, DATA
1026, S01, RECEIVE, 80:14:70:15:39:83, ff:ff:ff:ff:ff:ff, Frame, 56, DATA
1026, S09, RECEIVE, 80:14:70:15:39:83, ff:ff:ff:ff:ff:ff, Frame, 56, DATA
1026, S05, RECEIVE, 80:14:70:15:39:83, ff:ff:ff:ff:ff:ff, Frame, 56, DATA
1027, S11, SEND, 80:14:70:15:39:83, bc:17:db:1e:9e:de, Frame, 20, ACK
1027, S10, SEND, ba:8a:7d:2:e4:ce, ff:ff:ff:ff:ff:ff, Frame, 60, DATA
1028, S06, SEND, 77:ac:6c:7d:c4:91, 8e:c0:91:f3:cf:a6, Frame, 56, DATA
1030, S11, SEND, 80:14:70:15:39:83, b7:3:3e:6d:2b:4b, Frame, 48, DATA
1032, S03, SEND, 43:7a:cb:e7:a4:6c, bc:17:db:1e:9e:de, Frame, 52, DATA
1033, S15, RECEIVE, ba:8a:7d:2:e4:ce, ff:ff:ff:ff:ff:ff, Frame, 60, DATA
1037, S14, SEND, 39:ea:b7:f6:e3:fd, 80:14:70:15:39:83, Frame, 52, DATA
1040, S08, SEND, ce:d8:48:74:59:a6, ff:ff:ff:ff:ff:ff, Frame, 60, DATA
1042, S11, RECEIVE, 39:ea:b7:f6:e3:fd, 80:14:70:15:39:83, Frame, 52, DATA
1044, S05, SEND, 8e:c0:91:f3:cf:a6, b7:3:3e:6d:2b:4b, Frame, 48, DATA
1046, S03, RECEIVE, ce:d8:48:74:59:a6, ff:ff:ff:ff:ff:ff, Frame, 60, DATA
1048, S01, RECEIVE, 8e:c0:91:f3:cf:a6, b7:3:3e:6d:2b:4b, Frame, 48, DATA
1055, S06, SEND, 77:ac:6c:7d:c4:91, ff:ff:ff:ff:ff:ff, Frame, 56, DATA
1055, S07, SEND, 6e:c8:a7:5a:9a:4b, bc:17:db:1e:9e:de, Frame, 20, ACK
1057, S12, RECEIVE, 6e:c8:a7:5a:9a:4b, bc:17:db:1e:9e:de, Frame, 20, ACK
1058, S07, SEND, 6e:c8:a7:5a:9a:4b, 80:14:70:15:39:83, Frame, 20, ACK
1060, S11, RECEIVE, 6e:c8:a7:5a:9a:4b, 80:14:70:15:39:83, Frame, 20, ACK
1060, S05, RECEIVE, 77:ac:6c:7d:c4:91, ff:ff:ff:ff:ff:ff, Frame, 56, DATA
1061, S07, SEND, 6e:c8:a7:5a:9a:4b, ff:ff:ff:ff:ff:ff, Frame, 52, DATA
1062, S12, SEND, bc:17:db:1e:9e:de, 80:14:70:15:39:83, Frame, 60, DATA
1069, S07, SEND, 6e:c8:a7:5a:9a:4b, 15:e2:23:3b:dc:9d, Frame, 48, DATA
1073, S13, RECEIVE, 6e:c8:a7:5a:9a:4b, 15:e2:23:3b:dc:9d, Frame, 48, DATA
1073, S13, RECEIVE, 162.110.76.201/0, 35.244.24.95/0, RCPacket, 28, ROUTE_REP:4 35.244.24.95/0 -> 162.110.76.201/0
1076, S11, SEND, 80:14:70:15:39:83, b7:3:3e:6d:2b:4b, Frame, 48, DATA
1079, S03, SEND, 43:7a:cb:e7:a4:6c, bc:17:db:1e:9e:de, Frame, 52, DATA
1084, S14, SEND, 39:ea:b7:f6:e3:fd, 80:14:70:15:39:83, Frame, 52, DATA
1089, S11, RECEIVE, 39:ea:b7:f6:e3:fd, 80:14:70:15:39:83, Frame, 52, DATA
1090, S05, SEND, 8e:c0:91:f3:cf:a6, b7:3:3e:6d:2b:4b, Frame, 48, DATA
1094, S01, RECEIVE, 8e:c0:91:f3:cf:a6, b7:3:3e:6d:2b:4b, Frame, 48, DATA
1096, S13, SEND, 15:e2:23:3b:dc:9d, 6e:c8:a7:5a:9a:4b, Frame, 48, DATA
1100, S07, RECEIVE, 15:e2:23:3b:dc:9d, 6e:c8:a7:5a:9a:4b, Frame, 48, DATA
1100, S07, RECEIVE, 35.244.24.95/0, 162.110.76.201/0, RCPacket, 28, ROUTE_REP:1 162.110.76.201/0 -> 35.244.24.95/0
1106, S03, SEND, 43:7a:cb:e7:a4:6c, ce:d8:48:74:59:a6, Frame, 20, ACK
1108, S08, RECEIVE, 43:7a:cb:e7:a4:6c, ce:d8:48:74:59:a6, Frame, 20, ACK
1109, S03, SEND, 43:7a:cb:e7:a4:6c, ce:d8:48:74:59:a6, Frame, 20, ACK
1111, S14, SEND, 39:ea:b7:f6:e3:fd, 80:14:70:15:39:83, Frame, 20, ACK
1111, S08, RECEIVE, 43:7a:cb:e7:a4:6c, ce:d8:48:74:59:a6, Frame, 20, ACK
1112, S03, SEND, 43:7a:cb:e7:a4:6c, ff:ff:ff:ff:ff:ff, Frame, 52, DATA
1113, S11, RECEIVE, 39:ea:b7:f6:e3:fd, 80:14:70:15:39:83, Frame, 20, ACK
1114, S14, SEND, 39:ea:b7:f6:e3:fd, bc:17:db:1e:9e:de, Frame, 20, ACK
1115, S07, SEND, 6e:c8:a7:5a:9a:4b, 15:e2:23:3b:dc:9d, Frame, 48, DATA
1117, S14, SEND, 39:ea:b7:f6:e3:fd, bc:17:db:1e:9e:de, Frame, 20, ACK
1117, S04, RECEIVE, 43:7a:cb:e7:a4:6c, ff:ff:ff:ff:ff:ff, Frame, 52, DATA
1117, S04, RECEIVE, 35.244.24.95/0, 255.255.255.255/0, RCPacket, 32, ROUTE_REQ:0 35.244.24.95/0 -> 178.235.187.92/0 -> 152.56.31.180/0
1117, S08, RECEIVE, 43:7a:cb:e7:a4:6c, ff:ff:ff:ff:ff:ff, Frame, 52, DATA
1118, S03, SEND, 43:7a:cb:e7:a4:6c, f2:f1:f:70:58:f6, Frame, 60, DATA
1118, S04, SEND, 155.202.229.150/0, 35.244.24.95/0, RCPacket, 36, ROUTE_REP:5 35.244.24.95/0 -> 178.235.187.92/0 -> 152.56.31.180/0 -> 155.202.229.150/0
1118, S04, SEND, 35.244.24.95/0, 255.255.255.255/0, RCPacket, 36, ROUTE_REQ:0 35.244.24.95/0 -> 178.235.187.92/0 -> 152.56.31.180/0 -> 155.202.229.150/0
1120, S14, SEND, 39:ea:b7:f6:e3:fd, 80:14:70:15:39:83, Frame, 52, DATA
1122, S11, SEND, 80:14:70:15:39:83, b7:3:3e:6d:2b:4b, Frame, 48, DATA
1128, S04, SEND, 96:44:1c:d6:94:90, 43:7a:cb:e7:a4:6c, Frame, 20, ACK
